2023-05-15 19:37:27 configure iputils-ping:arm64 3:20210202-1 <none>
2023-05-15 19:37:27 status unpacked iputils-ping:arm64 3:20210202-1
2023-05-15 19:37:27 status half-configured iputils-ping:arm64 3:20210202-1
2023-05-15 19:37:27 status installed iputils-ping:arm64 3:20210202-1
2023-05-15 19:37:27 configure readline-common:all 8.1-1 <none>
2023-05-15 19:37:27 status unpacked readline-common:all 8.1-1
2023-05-15 19:37:27 status half-configured readline-common:all 8.1-1
2023-05-15 19:37:27 status installed readline-common:all 8.1-1
2023-05-15 19:37:27 configure liblocale-gettext-perl:arm64 1.07-4+b1 <none>
2023-05-15 19:37:27 status unpacked liblocale-gettext-perl:arm64 1.07-4+b1
2023-05-15 19:37:27 status half-configured liblocale-gettext-perl:arm64 1.07-4+b1
2023-05-15 19:37:27 status installed liblocale-gettext-perl:arm64 1.07-4+b1
2023-05-15 19:37:27 configure libprocps8:arm64 2:3.3.17-5 <none>
2023-05-15 19:37:27 status unpacked libprocps8:arm64 2:3.3.17-5
2023-05-15 19:37:27 status half-configured libprocps8:arm64 2:3.3.17-5
2023-05-15 19:37:27 status installed libprocps8:arm64 2:3.3.17-5
2023-05-15 19:37:27 configure libpopt0:arm64 1.18-2 <none>
2023-05-15 19:37:27 status unpacked libpopt0:arm64 1.18-2
2023-05-15 19:37:27 status half-configured libpopt0:arm64 1.18-2
2023-05-15 19:37:27 status installed libpopt0:arm64 1.18-2
2023-05-15 19:37:27 configure logrotate:arm64 3.18.0-2 <none>
2023-05-15 19:37:27 status unpacked logrotate:arm64 3.18.0-2
2023-05-15 19:37:27 status half-configured logrotate:arm64 3.18.0-2
2023-05-15 19:37:28 status installed logrotate:arm64 3.18.0-2
2023-05-15 19:37:28 configure libnewt0.52:arm64 0.52.21-4+b3 <none>
2023-05-15 19:37:28 status unpacked libnewt0.52:arm64 0.52.21-4+b3
2023-05-15 19:37:28 status half-configured libnewt0.52:arm64 0.52.21-4+b3
2023-05-15 19:37:28 status installed libnewt0.52:arm64 0.52.21-4+b3
2023-05-15 19:37:28 configure libedit2:arm64 3.1-20191231-2+b1 <none>
2023-05-15 19:37:28 status unpacked libedit2:arm64 3.1-20191231-2+b1
2023-05-15 19:37:28 status half-configured libedit2:arm64 3.1-20191231-2+b1
2023-05-15 19:37:28 status installed libedit2:arm64 3.1-20191231-2+b1
2023-05-15 19:37:28 configure libreadline8:arm64 8.1-1 <none>
2023-05-15 19:37:28 status unpacked libreadline8:arm64 8.1-1
2023-05-15 19:37:28 status half-configured libreadline8:arm64 8.1-1
2023-05-15 19:37:28 status installed libreadline8:arm64 8.1-1
2023-05-15 19:37:28 configure cron:arm64 3.0pl1-137 <none>
2023-05-15 19:37:28 status unpacked cron:arm64 3.0pl1-137
2023-05-15 19:37:28 status half-configured cron:arm64 3.0pl1-137
2023-05-15 19:37:30 status installed cron:arm64 3.0pl1-137
2023-05-15 19:37:30 configure rsyslog:arm64 8.2102.0-2 <none>
2023-05-15 19:37:30 status unpacked rsyslog:arm64 8.2102.0-2
2023-05-15 19:37:30 status half-configured rsyslog:arm64 8.2102.0-2
2023-05-15 19:37:31 status installed rsyslog:arm64 8.2102.0-2
2023-05-15 19:37:31 configure libdns-export1110:arm64 1:9.11.19+dfsg-2.1 <none>
2023-05-15 19:37:31 status unpacked libdns-export1110:arm64 1:9.11.19+dfsg-2.1
2023-05-15 19:37:31 status half-configured libdns-export1110:arm64 1:9.11.19+dfsg-2.1
2023-05-15 19:37:31 status installed libdns-export1110:arm64 1:9.11.19+dfsg-2.1
2023-05-15 19:37:31 configure debconf-i18n:all 1.5.77 <none>
2023-05-15 19:37:31 status unpacked debconf-i18n:all 1.5.77
2023-05-15 19:37:31 status half-configured debconf-i18n:all 1.5.77
2023-05-15 19:37:31 status installed debconf-i18n:all 1.5.77
2023-05-15 19:37:31 configure libnftnl11:arm64 1.1.9-1 <none>
2023-05-15 19:37:31 status unpacked libnftnl11:arm64 1.1.9-1
2023-05-15 19:37:31 status half-configured libnftnl11:arm64 1.1.9-1
2023-05-15 19:37:31 status installed libnftnl11:arm64 1.1.9-1
2023-05-15 19:37:31 configure vim-tiny:arm64 2:8.2.2434-3 <none>
2023-05-15 19:37:31 status unpacked vim-tiny:arm64 2:8.2.2434-3
2023-05-15 19:37:31 status half-configured vim-tiny:arm64 2:8.2.2434-3
2023-05-15 19:37:32 status installed vim-tiny:arm64 2:8.2.2434-3
2023-05-15 19:37:32 configure fdisk:arm64 2.36.1-8 <none>
2023-05-15 19:37:32 status unpacked fdisk:arm64 2.36.1-8
2023-05-15 19:37:32 status half-configured fdisk:arm64 2.36.1-8
2023-05-15 19:37:32 status installed fdisk:arm64 2.36.1-8
2023-05-15 19:37:32 configure ca-certificates:all 20210119 <none>
2023-05-15 19:37:32 status unpacked ca-certificates:all 20210119
2023-05-15 19:37:32 status half-configured ca-certificates:all 20210119
2023-05-15 19:37:50 status installed ca-certificates:all 20210119
2023-05-15 19:37:50 status triggers-pending ca-certificates:all 20210119
2023-05-15 19:37:50 configure whiptail:arm64 0.52.21-4+b3 <none>
2023-05-15 19:37:50 status unpacked whiptail:arm64 0.52.21-4+b3
2023-05-15 19:37:50 status half-configured whiptail:arm64 0.52.21-4+b3
2023-05-15 19:37:50 status installed whiptail:arm64 0.52.21-4+b3
2023-05-15 19:37:50 configure procps:arm64 2:3.3.17-5 <none>
2023-05-15 19:37:50 status unpacked procps:arm64 2:3.3.17-5
2023-05-15 19:37:50 status half-configured procps:arm64 2:3.3.17-5
2023-05-15 19:37:51 status installed procps:arm64 2:3.3.17-5
2023-05-15 19:37:51 configure libbpf0:arm64 1:0.3-2 <none>
2023-05-15 19:37:51 status unpacked libbpf0:arm64 1:0.3-2
2023-05-15 19:37:51 status half-configured libbpf0:arm64 1:0.3-2
2023-05-15 19:37:51 status installed libbpf0:arm64 1:0.3-2
2023-05-15 19:37:51 configure libnftables1:arm64 0.9.8-3.1 <none>
2023-05-15 19:37:51 status unpacked libnftables1:arm64 0.9.8-3.1
2023-05-15 19:37:51 status half-configured libnftables1:arm64 0.9.8-3.1
2023-05-15 19:37:51 status installed libnftables1:arm64 0.9.8-3.1
2023-05-15 19:37:51 configure nftables:arm64 0.9.8-3.1 <none>
2023-05-15 19:37:51 status unpacked nftables:arm64 0.9.8-3.1
2023-05-15 19:37:51 status half-configured nftables:arm64 0.9.8-3.1
2023-05-15 19:37:52 status installed nftables:arm64 0.9.8-3.1
2023-05-15 19:37:52 configure iproute2:arm64 5.10.0-4 <none>
2023-05-15 19:37:52 status unpacked iproute2:arm64 5.10.0-4
2023-05-15 19:37:52 status half-configured iproute2:arm64 5.10.0-4
2023-05-15 19:37:53 status installed iproute2:arm64 5.10.0-4
2023-05-15 19:37:53 configure isc-dhcp-client:arm64 4.4.1-2.3 <none>
2023-05-15 19:37:53 status unpacked isc-dhcp-client:arm64 4.4.1-2.3
2023-05-15 19:37:53 status half-configured isc-dhcp-client:arm64 4.4.1-2.3
2023-05-15 19:37:53 status installed isc-dhcp-client:arm64 4.4.1-2.3
2023-05-15 19:37:53 configure ifupdown:arm64 0.8.36 <none>
2023-05-15 19:37:53 status unpacked ifupdown:arm64 0.8.36
2023-05-15 19:37:53 status half-configured ifupdown:arm64 0.8.36
2023-05-15 19:37:55 status installed ifupdown:arm64 0.8.36
2023-05-15 19:37:55 configure tasksel-data:all 3.68 <none>
2023-05-15 19:37:55 status unpacked tasksel-data:all 3.68
2023-05-15 19:37:55 status half-configured tasksel-data:all 3.68
2023-05-15 19:37:55 status installed tasksel-data:all 3.68
2023-05-15 19:37:55 configure tasksel:all 3.68 <none>
2023-05-15 19:37:55 status unpacked tasksel:all 3.68
2023-05-15 19:37:55 status half-configured tasksel:all 3.68
2023-05-15 19:37:56 status installed tasksel:all 3.68
2023-05-15 19:37:56 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-05-15 19:37:56 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-05-15 19:37:56 status installed libc-bin:arm64 2.31-13+deb11u2
2023-05-15 19:37:56 trigproc ca-certificates:all 20210119 <none>
2023-05-15 19:37:56 status half-configured ca-certificates:all 20210119
2023-05-15 19:38:05 status installed ca-certificates:all 20210119
2023-05-15 19:38:53 startup archives unpack
2023-05-15 19:38:53 install local-apt-repository:all <none> 0.6+nmu1
2023-05-15 19:38:53 status half-installed local-apt-repository:all 0.6+nmu1
2023-05-15 19:38:53 status unpacked local-apt-repository:all 0.6+nmu1
2023-05-15 19:38:53 startup packages configure
2023-05-15 19:38:53 configure local-apt-repository:all 0.6+nmu1 <none>
2023-05-15 19:38:53 status unpacked local-apt-repository:all 0.6+nmu1
2023-05-15 19:38:53 status half-configured local-apt-repository:all 0.6+nmu1
2023-05-15 19:39:03 status installed local-apt-repository:all 0.6+nmu1
2023-05-15 19:45:27 startup archives unpack
2023-05-15 19:45:27 install manpages:all <none> 5.10-1
2023-05-15 19:45:27 status half-installed manpages:all 5.10-1
2023-05-15 19:45:27 status unpacked manpages:all 5.10-1
2023-05-15 19:45:27 install ucf:all <none> 3.0043
2023-05-15 19:45:27 status half-installed ucf:all 3.0043
2023-05-15 19:45:28 status unpacked ucf:all 3.0043
2023-05-15 19:45:28 install fonts-dejavu-core:all <none> 2.37-2
2023-05-15 19:45:28 status half-installed fonts-dejavu-core:all 2.37-2
2023-05-15 19:45:28 status unpacked fonts-dejavu-core:all 2.37-2
2023-05-15 19:45:28 install fontconfig-config:all <none> 2.13.1-4.2
2023-05-15 19:45:28 status half-installed fontconfig-config:all 2.13.1-4.2
2023-05-15 19:45:30 status unpacked fontconfig-config:all 2.13.1-4.2
2023-05-15 19:45:31 install libbrotli1:arm64 <none> 1.0.9-2+b2
2023-05-15 19:45:31 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:31 status half-installed libbrotli1:arm64 1.0.9-2+b2
2023-05-15 19:45:31 status unpacked libbrotli1:arm64 1.0.9-2+b2
2023-05-15 19:45:31 install libc-dev-bin:arm64 <none> 2.31-13+deb11u2
2023-05-15 19:45:31 status half-installed libc-dev-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:31 status unpacked libc-dev-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:31 install libexpat1:arm64 <none> 2.2.10-2
2023-05-15 19:45:31 status half-installed libexpat1:arm64 2.2.10-2
2023-05-15 19:45:31 status unpacked libexpat1:arm64 2.2.10-2
2023-05-15 19:45:31 install libpng16-16:arm64 <none> 1.6.37-3
2023-05-15 19:45:31 status half-installed libpng16-16:arm64 1.6.37-3
2023-05-15 19:45:31 status unpacked libpng16-16:arm64 1.6.37-3
2023-05-15 19:45:31 install libfreetype6:arm64 <none> 2.10.4+dfsg-1
2023-05-15 19:45:31 status half-installed libfreetype6:arm64 2.10.4+dfsg-1
2023-05-15 19:45:32 status unpacked libfreetype6:arm64 2.10.4+dfsg-1
2023-05-15 19:45:32 install libfontconfig1:arm64 <none> 2.13.1-4.2
2023-05-15 19:45:32 status half-installed libfontconfig1:arm64 2.13.1-4.2
2023-05-15 19:45:32 status unpacked libfontconfig1:arm64 2.13.1-4.2
2023-05-15 19:45:32 install libjpeg62-turbo:arm64 <none> 1:2.0.6-4
2023-05-15 19:45:32 status half-installed libjpeg62-turbo:arm64 1:2.0.6-4
2023-05-15 19:45:32 status unpacked libjpeg62-turbo:arm64 1:2.0.6-4
2023-05-15 19:45:32 install libdeflate0:arm64 <none> 1.7-1
2023-05-15 19:45:32 status half-installed libdeflate0:arm64 1.7-1
2023-05-15 19:45:32 status unpacked libdeflate0:arm64 1.7-1
2023-05-15 19:45:32 install libjbig0:arm64 <none> 2.1-3.1+b2
2023-05-15 19:45:32 status half-installed libjbig0:arm64 2.1-3.1+b2
2023-05-15 19:45:32 status unpacked libjbig0:arm64 2.1-3.1+b2
2023-05-15 19:45:33 install libwebp6:arm64 <none> 0.6.1-2.1
2023-05-15 19:45:33 status half-installed libwebp6:arm64 0.6.1-2.1
2023-05-15 19:45:33 status unpacked libwebp6:arm64 0.6.1-2.1
2023-05-15 19:45:33 install libtiff5:arm64 <none> 4.2.0-1
2023-05-15 19:45:33 status half-installed libtiff5:arm64 4.2.0-1
2023-05-15 19:45:33 status unpacked libtiff5:arm64 4.2.0-1
2023-05-15 19:45:33 install libxau6:arm64 <none> 1:1.0.9-1
2023-05-15 19:45:33 status half-installed libxau6:arm64 1:1.0.9-1
2023-05-15 19:45:33 status unpacked libxau6:arm64 1:1.0.9-1
2023-05-15 19:45:33 install libxdmcp6:arm64 <none> 1:1.1.2-3
2023-05-15 19:45:33 status half-installed libxdmcp6:arm64 1:1.1.2-3
2023-05-15 19:45:33 status unpacked libxdmcp6:arm64 1:1.1.2-3
2023-05-15 19:45:33 install libxcb1:arm64 <none> 1.14-3
2023-05-15 19:45:33 status half-installed libxcb1:arm64 1.14-3
2023-05-15 19:45:33 status unpacked libxcb1:arm64 1.14-3
2023-05-15 19:45:33 install libx11-data:all <none> 2:1.7.2-1
2023-05-15 19:45:33 status half-installed libx11-data:all 2:1.7.2-1
2023-05-15 19:45:34 status unpacked libx11-data:all 2:1.7.2-1
2023-05-15 19:45:34 install libx11-6:arm64 <none> 2:1.7.2-1
2023-05-15 19:45:34 status half-installed libx11-6:arm64 2:1.7.2-1
2023-05-15 19:45:34 status unpacked libx11-6:arm64 2:1.7.2-1
2023-05-15 19:45:34 install libxpm4:arm64 <none> 1:3.5.12-1
2023-05-15 19:45:34 status half-installed libxpm4:arm64 1:3.5.12-1
2023-05-15 19:45:34 status unpacked libxpm4:arm64 1:3.5.12-1
2023-05-15 19:45:34 install libgd3:arm64 <none> 2.3.0-2
2023-05-15 19:45:34 status half-installed libgd3:arm64 2.3.0-2
2023-05-15 19:45:34 status unpacked libgd3:arm64 2.3.0-2
2023-05-15 19:45:35 install libc-devtools:arm64 <none> 2.31-13+deb11u2
2023-05-15 19:45:35 status half-installed libc-devtools:arm64 2.31-13+deb11u2
2023-05-15 19:45:35 status unpacked libc-devtools:arm64 2.31-13+deb11u2
2023-05-15 19:45:35 install linux-libc-dev:arm64 <none> 5.10.70-1
2023-05-15 19:45:35 status half-installed linux-libc-dev:arm64 5.10.70-1
2023-05-15 19:45:36 status unpacked linux-libc-dev:arm64 5.10.70-1
2023-05-15 19:45:36 install libcrypt-dev:arm64 <none> 1:4.4.18-4
2023-05-15 19:45:36 status half-installed libcrypt-dev:arm64 1:4.4.18-4
2023-05-15 19:45:36 status unpacked libcrypt-dev:arm64 1:4.4.18-4
2023-05-15 19:45:36 install libtirpc-dev:arm64 <none> 1.3.1-1
2023-05-15 19:45:36 status half-installed libtirpc-dev:arm64 1.3.1-1
2023-05-15 19:45:36 status unpacked libtirpc-dev:arm64 1.3.1-1
2023-05-15 19:45:36 install libnsl-dev:arm64 <none> 1.3.0-2
2023-05-15 19:45:36 status half-installed libnsl-dev:arm64 1.3.0-2
2023-05-15 19:45:36 status unpacked libnsl-dev:arm64 1.3.0-2
2023-05-15 19:45:36 install libc6-dev:arm64 <none> 2.31-13+deb11u2
2023-05-15 19:45:36 status half-installed libc6-dev:arm64 2.31-13+deb11u2
2023-05-15 19:45:37 status unpacked libc6-dev:arm64 2.31-13+deb11u2
2023-05-15 19:45:37 install manpages-dev:all <none> 5.10-1
2023-05-15 19:45:37 status half-installed manpages-dev:all 5.10-1
2023-05-15 19:45:38 status unpacked manpages-dev:all 5.10-1
2023-05-15 19:45:38 startup packages configure
2023-05-15 19:45:38 configure libexpat1:arm64 2.2.10-2 <none>
2023-05-15 19:45:38 status unpacked libexpat1:arm64 2.2.10-2
2023-05-15 19:45:38 status half-configured libexpat1:arm64 2.2.10-2
2023-05-15 19:45:38 status installed libexpat1:arm64 2.2.10-2
2023-05-15 19:45:38 configure libxau6:arm64 1:1.0.9-1 <none>
2023-05-15 19:45:38 status unpacked libxau6:arm64 1:1.0.9-1
2023-05-15 19:45:38 status half-configured libxau6:arm64 1:1.0.9-1
2023-05-15 19:45:38 status installed libxau6:arm64 1:1.0.9-1
2023-05-15 19:45:38 configure libxdmcp6:arm64 1:1.1.2-3 <none>
2023-05-15 19:45:38 status unpacked libxdmcp6:arm64 1:1.1.2-3
2023-05-15 19:45:38 status half-configured libxdmcp6:arm64 1:1.1.2-3
2023-05-15 19:45:38 status installed libxdmcp6:arm64 1:1.1.2-3
2023-05-15 19:45:38 configure libxcb1:arm64 1.14-3 <none>
2023-05-15 19:45:38 status unpacked libxcb1:arm64 1.14-3
2023-05-15 19:45:38 status half-configured libxcb1:arm64 1.14-3
2023-05-15 19:45:38 status installed libxcb1:arm64 1.14-3
2023-05-15 19:45:38 configure manpages:all 5.10-1 <none>
2023-05-15 19:45:38 status unpacked manpages:all 5.10-1
2023-05-15 19:45:38 status half-configured manpages:all 5.10-1
2023-05-15 19:45:38 status installed manpages:all 5.10-1
2023-05-15 19:45:38 configure libbrotli1:arm64 1.0.9-2+b2 <none>
2023-05-15 19:45:38 status unpacked libbrotli1:arm64 1.0.9-2+b2
2023-05-15 19:45:38 status half-configured libbrotli1:arm64 1.0.9-2+b2
2023-05-15 19:45:38 status installed libbrotli1:arm64 1.0.9-2+b2
2023-05-15 19:45:38 configure libdeflate0:arm64 1.7-1 <none>
2023-05-15 19:45:38 status unpacked libdeflate0:arm64 1.7-1
2023-05-15 19:45:38 status half-configured libdeflate0:arm64 1.7-1
2023-05-15 19:45:38 status installed libdeflate0:arm64 1.7-1
2023-05-15 19:45:38 configure linux-libc-dev:arm64 5.10.70-1 <none>
2023-05-15 19:45:38 status unpacked linux-libc-dev:arm64 5.10.70-1
2023-05-15 19:45:38 status half-configured linux-libc-dev:arm64 5.10.70-1
2023-05-15 19:45:38 status installed linux-libc-dev:arm64 5.10.70-1
2023-05-15 19:45:38 configure libjbig0:arm64 2.1-3.1+b2 <none>
2023-05-15 19:45:38 status unpacked libjbig0:arm64 2.1-3.1+b2
2023-05-15 19:45:38 status half-configured libjbig0:arm64 2.1-3.1+b2
2023-05-15 19:45:38 status installed libjbig0:arm64 2.1-3.1+b2
2023-05-15 19:45:38 configure libtirpc-dev:arm64 1.3.1-1 <none>
2023-05-15 19:45:38 status unpacked libtirpc-dev:arm64 1.3.1-1
2023-05-15 19:45:38 status half-configured libtirpc-dev:arm64 1.3.1-1
2023-05-15 19:45:38 status installed libtirpc-dev:arm64 1.3.1-1
2023-05-15 19:45:38 configure libjpeg62-turbo:arm64 1:2.0.6-4 <none>
2023-05-15 19:45:38 status unpacked libjpeg62-turbo:arm64 1:2.0.6-4
2023-05-15 19:45:38 status half-configured libjpeg62-turbo:arm64 1:2.0.6-4
2023-05-15 19:45:38 status installed libjpeg62-turbo:arm64 1:2.0.6-4
2023-05-15 19:45:38 configure libx11-data:all 2:1.7.2-1 <none>
2023-05-15 19:45:38 status unpacked libx11-data:all 2:1.7.2-1
2023-05-15 19:45:38 status half-configured libx11-data:all 2:1.7.2-1
2023-05-15 19:45:38 status installed libx11-data:all 2:1.7.2-1
2023-05-15 19:45:38 configure libpng16-16:arm64 1.6.37-3 <none>
2023-05-15 19:45:38 status unpacked libpng16-16:arm64 1.6.37-3
2023-05-15 19:45:38 status half-configured libpng16-16:arm64 1.6.37-3
2023-05-15 19:45:38 status installed libpng16-16:arm64 1.6.37-3
2023-05-15 19:45:38 configure libwebp6:arm64 0.6.1-2.1 <none>
2023-05-15 19:45:38 status unpacked libwebp6:arm64 0.6.1-2.1
2023-05-15 19:45:38 status half-configured libwebp6:arm64 0.6.1-2.1
2023-05-15 19:45:38 status installed libwebp6:arm64 0.6.1-2.1
2023-05-15 19:45:38 configure fonts-dejavu-core:all 2.37-2 <none>
2023-05-15 19:45:38 status unpacked fonts-dejavu-core:all 2.37-2
2023-05-15 19:45:39 status half-configured fonts-dejavu-core:all 2.37-2
2023-05-15 19:45:39 status installed fonts-dejavu-core:all 2.37-2
2023-05-15 19:45:39 configure ucf:all 3.0043 <none>
2023-05-15 19:45:39 status unpacked ucf:all 3.0043
2023-05-15 19:45:39 status half-configured ucf:all 3.0043
2023-05-15 19:45:39 status installed ucf:all 3.0043
2023-05-15 19:45:39 configure libnsl-dev:arm64 1.3.0-2 <none>
2023-05-15 19:45:39 status unpacked libnsl-dev:arm64 1.3.0-2
2023-05-15 19:45:39 status half-configured libnsl-dev:arm64 1.3.0-2
2023-05-15 19:45:39 status installed libnsl-dev:arm64 1.3.0-2
2023-05-15 19:45:39 configure libcrypt-dev:arm64 1:4.4.18-4 <none>
2023-05-15 19:45:39 status unpacked libcrypt-dev:arm64 1:4.4.18-4
2023-05-15 19:45:39 status half-configured libcrypt-dev:arm64 1:4.4.18-4
2023-05-15 19:45:39 status installed libcrypt-dev:arm64 1:4.4.18-4
2023-05-15 19:45:39 configure libx11-6:arm64 2:1.7.2-1 <none>
2023-05-15 19:45:39 status unpacked libx11-6:arm64 2:1.7.2-1
2023-05-15 19:45:39 status half-configured libx11-6:arm64 2:1.7.2-1
2023-05-15 19:45:39 status installed libx11-6:arm64 2:1.7.2-1
2023-05-15 19:45:39 configure libtiff5:arm64 4.2.0-1 <none>
2023-05-15 19:45:39 status unpacked libtiff5:arm64 4.2.0-1
2023-05-15 19:45:39 status half-configured libtiff5:arm64 4.2.0-1
2023-05-15 19:45:39 status installed libtiff5:arm64 4.2.0-1
2023-05-15 19:45:39 configure libc-dev-bin:arm64 2.31-13+deb11u2 <none>
2023-05-15 19:45:39 status unpacked libc-dev-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:39 status half-configured libc-dev-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:39 status installed libc-dev-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:39 configure manpages-dev:all 5.10-1 <none>
2023-05-15 19:45:39 status unpacked manpages-dev:all 5.10-1
2023-05-15 19:45:39 status half-configured manpages-dev:all 5.10-1
2023-05-15 19:45:39 status installed manpages-dev:all 5.10-1
2023-05-15 19:45:39 configure libxpm4:arm64 1:3.5.12-1 <none>
2023-05-15 19:45:39 status unpacked libxpm4:arm64 1:3.5.12-1
2023-05-15 19:45:39 status half-configured libxpm4:arm64 1:3.5.12-1
2023-05-15 19:45:39 status installed libxpm4:arm64 1:3.5.12-1
2023-05-15 19:45:39 configure fontconfig-config:all 2.13.1-4.2 <none>
2023-05-15 19:45:39 status unpacked fontconfig-config:all 2.13.1-4.2
2023-05-15 19:45:39 status half-configured fontconfig-config:all 2.13.1-4.2
2023-05-15 19:45:42 status installed fontconfig-config:all 2.13.1-4.2
2023-05-15 19:45:42 configure libfreetype6:arm64 2.10.4+dfsg-1 <none>
2023-05-15 19:45:42 status unpacked libfreetype6:arm64 2.10.4+dfsg-1
2023-05-15 19:45:42 status half-configured libfreetype6:arm64 2.10.4+dfsg-1
2023-05-15 19:45:42 status installed libfreetype6:arm64 2.10.4+dfsg-1
2023-05-15 19:45:42 configure libc6-dev:arm64 2.31-13+deb11u2 <none>
2023-05-15 19:45:42 status unpacked libc6-dev:arm64 2.31-13+deb11u2
2023-05-15 19:45:42 status half-configured libc6-dev:arm64 2.31-13+deb11u2
2023-05-15 19:45:43 status installed libc6-dev:arm64 2.31-13+deb11u2
2023-05-15 19:45:43 configure libfontconfig1:arm64 2.13.1-4.2 <none>
2023-05-15 19:45:43 status unpacked libfontconfig1:arm64 2.13.1-4.2
2023-05-15 19:45:43 status half-configured libfontconfig1:arm64 2.13.1-4.2
2023-05-15 19:45:43 status installed libfontconfig1:arm64 2.13.1-4.2
2023-05-15 19:45:43 configure libgd3:arm64 2.3.0-2 <none>
2023-05-15 19:45:43 status unpacked libgd3:arm64 2.3.0-2
2023-05-15 19:45:43 status half-configured libgd3:arm64 2.3.0-2
2023-05-15 19:45:43 status installed libgd3:arm64 2.3.0-2
2023-05-15 19:45:43 configure libc-devtools:arm64 2.31-13+deb11u2 <none>
2023-05-15 19:45:43 status unpacked libc-devtools:arm64 2.31-13+deb11u2
2023-05-15 19:45:43 status half-configured libc-devtools:arm64 2.31-13+deb11u2
2023-05-15 19:45:43 status installed libc-devtools:arm64 2.31-13+deb11u2
2023-05-15 19:45:43 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-05-15 19:45:43 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-05-15 19:45:43 status installed libc-bin:arm64 2.31-13+deb11u2
2023-05-15 19:47:04 startup archives unpack
2023-05-15 19:47:04 install libc-l10n:all <none> 2.31-13+deb11u2
2023-05-15 19:47:04 status half-installed libc-l10n:all 2.31-13+deb11u2
2023-05-15 19:47:04 status unpacked libc-l10n:all 2.31-13+deb11u2
2023-05-15 19:47:04 install locales:all <none> 2.31-13+deb11u2
2023-05-15 19:47:04 status half-installed locales:all 2.31-13+deb11u2
2023-05-15 19:47:06 status unpacked locales:all 2.31-13+deb11u2
2023-05-15 19:47:06 startup packages configure
2023-05-15 19:47:06 configure libc-l10n:all 2.31-13+deb11u2 <none>
2023-05-15 19:47:06 status unpacked libc-l10n:all 2.31-13+deb11u2
2023-05-15 19:47:06 status half-configured libc-l10n:all 2.31-13+deb11u2
2023-05-15 19:47:06 status installed libc-l10n:all 2.31-13+deb11u2
2023-05-15 19:47:06 configure locales:all 2.31-13+deb11u2 <none>
2023-05-15 19:47:06 status unpacked locales:all 2.31-13+deb11u2
2023-05-15 19:47:06 status half-configured locales:all 2.31-13+deb11u2
2023-05-15 19:47:28 status installed locales:all 2.31-13+deb11u2
2023-05-15 19:47:58 startup archives unpack
2023-05-15 19:47:58 install libopts25:arm64 <none> 1:5.18.16-4
2023-05-15 19:47:58 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-05-15 19:47:58 status half-installed libopts25:arm64 1:5.18.16-4
2023-05-15 19:47:58 status unpacked libopts25:arm64 1:5.18.16-4
2023-05-15 19:47:58 startup packages remove
2023-05-15 19:47:58 status installed systemd-timesyncd:arm64 247.3-6
2023-05-15 19:47:58 remove systemd-timesyncd:arm64 247.3-6 <none>
2023-05-15 19:47:58 status half-configured systemd-timesyncd:arm64 247.3-6
2023-05-15 19:47:58 status half-installed systemd-timesyncd:arm64 247.3-6
2023-05-15 19:47:59 status config-files systemd-timesyncd:arm64 247.3-6
2023-05-15 19:47:59 startup archives unpack
2023-05-15 19:47:59 install ntp:arm64 <none> 1:4.2.8p15+dfsg-1
2023-05-15 19:47:59 status half-installed ntp:arm64 1:4.2.8p15+dfsg-1
2023-05-15 19:47:59 status unpacked ntp:arm64 1:4.2.8p15+dfsg-1
2023-05-15 19:47:59 install perl-modules-5.32:all <none> 5.32.1-4+deb11u2
2023-05-15 19:47:59 status half-installed perl-modules-5.32:all 5.32.1-4+deb11u2
2023-05-15 19:48:01 status unpacked perl-modules-5.32:all 5.32.1-4+deb11u2
2023-05-15 19:48:01 install libgdbm6:arm64 <none> 1.19-2
2023-05-15 19:48:01 status half-installed libgdbm6:arm64 1.19-2
2023-05-15 19:48:01 status unpacked libgdbm6:arm64 1.19-2
2023-05-15 19:48:01 install libgdbm-compat4:arm64 <none> 1.19-2
2023-05-15 19:48:01 status half-installed libgdbm-compat4:arm64 1.19-2
2023-05-15 19:48:01 status unpacked libgdbm-compat4:arm64 1.19-2
2023-05-15 19:48:01 install libperl5.32:arm64 <none> 5.32.1-4+deb11u2
2023-05-15 19:48:01 status half-installed libperl5.32:arm64 5.32.1-4+deb11u2
2023-05-15 19:48:02 status unpacked libperl5.32:arm64 5.32.1-4+deb11u2
2023-05-15 19:48:03 install perl:arm64 <none> 5.32.1-4+deb11u2
2023-05-15 19:48:03 status half-installed perl:arm64 5.32.1-4+deb11u2
2023-05-15 19:48:03 status unpacked perl:arm64 5.32.1-4+deb11u2
2023-05-15 19:48:03 install libevent-core-2.1-7:arm64 <none> 2.1.12-stable-1
